3.53553390593, 13.5355339059,
7.07106781187, 17.0710678119,
13.5355339059, 23.5355339059,
17.0710678119, 27.0710678119,
23.5355339059, 33.5355339059,
27.0710678119, 37.0710678119,
33.5355339059, 43.5355339059,
37.0710678119, 47.0710678119,
